case,layout,seq_index,start,end,target,candidate,max_abs,mean_abs,rmse,ref_rms,rmse_ratio
fixed_low_update,fixed,0,512,768,output_window,fp32_state,4.990186913591665e-12,2.1502852996531334e-13,3.456438765886367e-13,2.650610252595298e-06,1.3040162213596119e-07
fixed_low_update,fixed,0,768,1024,output_window,bf16_state,6.036198143478956e-09,4.03326324752064e-11,2.1090208361078146e-10,2.6254966547498245e-06,8.032845261076048e-05
fixed_low_update,fixed,0,768,1024,output_window,fp32_state,4.4072739300302435e-12,2.1389576961594138e-13,3.527248962197948e-13,2.6254966547498245e-06,1.3434597053539375e-07
fixed_low_update,fixed,0,1024,1280,output_window,bf16_state,5.645262381177392e-09,4.339518941781506e-11,2.3132476536832289e-10,2.6320350504452054e-06,8.788817813394795e-05
fixed_low_update,fixed,0,1024,1280,output_window,fp32_state,4.0758039762098025e-12,2.1276342993731034e-13,3.458023936672145e-13,2.6320350504452054e-06,1.3138213855044312e-07
fixed_low_update,fixed,0,1280,1536,output_window,bf16_state,5.368325290130979e-09,4.282340423763039e-11,2.193926782222229e-10,2.859802416499584e-06,7.671602658856444e-05
fixed_low_update,fixed,0,1280,1536,output_window,fp32_state,5.4964437101940374e-12,2.203124335476457e-13,3.567469829340207e-13,2.859802416499584e-06,1.2474532536785575e-07
fixed_low_update,fixed,0,1536,1792,output_window,bf16_state,5.993140215013091e-09,4.235076835581996e-11,2.1647816134082447e-10,2.8437909745583504e-06,7.612309177345364e-05
fixed_low_update,fixed,0,1536,1792,output_window,fp32_state,5.386380247333748e-12,2.176177462844087e-13,3.5241069157378364e-13,2.8437909745583504e-06,1.2392285323590427e-07
fixed_low_update,fixed,0,1792,2048,output_window,bf16_state,4.673079886846249e-09,4.078524320200319e-11,2.0676582973857408e-10,2.5520840322643164e-06,8.101842538277344e-05
fixed_low_update,fixed,0,1792,2048,output_window,fp32_state,3.872812475343168e-12,2.0615884318879435e-13,3.288614104863069e-13,2.5520840322643164e-06,1.2885994596131195e-07
fixed_large_value,fixed,0,0,256,output_window,bf16_state,0.007262438029203067,0.0010696929794214547,0.0014727312223756317,0.4888172944209265,0.0030128459839382136
fixed_large_value,fixed,0,0,256,output_window,fp32_state,4.858804071528056e-06,5.228927665862653e-07,7.546478700455984e-07,0.4888172944209265,1.5438239985751444e-06
fixed_large_value,fixed,0,256,512,output_window,bf16_state,0.010269392267953092,0.0017554652800507132,0.0021987330011906583,0.5843050649505765,0.003762988091463212
fixed_large_value,fixed,0,256,512,output_window,fp32_state,6.2460703510458515e-06,1.1452268343690357e-06,1.444055058644911e-06,0.5843050649505765,2.4714060261775354e-06
fixed_large_value,fixed,0,512,768,output_window,bf16_state,0.0111546790115582,0.0018294348207283555,0.0023017322264355013,0.5848362460411412,0.003935686684976058
fixed_large_value,fixed,0,512,768,output_window,fp32_state,7.752421419482403e-06,1.291810214277945e-06,1.6220992785153012e-06,0.5848362460411412,2.7735956680106184e-06
fixed_large_value,fixed,0,768,1024,output_window,bf16_state,0.009804447563736995,0.0018241579455641524,0.002289148403708305,0.5888732109026775,0.003887336630918044
fixed_large_value,fixed,0,768,1024,output_window,fp32_state,7.628290348726807e-06,1.3095038022043966e-06,1.644215191006692e-06,0.5888732109026775,2.7921378669718935e-06
fixed_large_value,fixed,0,1024,1280,output_window,bf16_state,0.009804095302572091,0.0018431919944440136,0.0023138328154551813,0.5893461310359631,0.003926101646561902
fixed_large_value,fixed,0,1024,1280,output_window,fp32_state,7.00780655937816e-06,1.2880740235442389e-06,1.6210916107833042e-06,0.5893461310359631,2.7506613268737686e-06
fixed_large_value,fixed,0,1280,1536,output_window,bf16_state,0.009828899861353935,0.0018317239183898587,0.002303853761213338,0.5917024392104854,0.0038936019332409606
fixed_large_value,fixed,0,1280,1536,output_window,fp32_state,7.273975336286043e-06,1.287028142947507e-06,1.614002320693436e-06,0.5917024392104854,2.727726326169985e-06
fixed_large_value,fixed,0,1536,1792,output_window,bf16_state,0.010393499821172547,0.001830978660642644,0.0023002009468125854,0.5939964238752581,0.0038724154798878687
fixed_large_value,fixed,0,1536,1792,output_window,fp32_state,7.058699517337175e-06,1.2976224085975771e-06,1.6304161314924068e-06,0.5939964238752581,2.7448248271521605e-06
fixed_large_value,fixed,0,1792,2048,output_window,bf16_state,0.010571874480156729,0.001829267972485048,0.0023039899173617844,0.5971246536326981,0.00385847394399999
fixed_large_value,fixed,0,1792,2048,output_window,fp32_state,6.595919980867393e-06,1.330036435650749e-06,1.6719737531659704e-06,0.5971246536326981,2.8000414034059145e-06
varlen_mixed,varlen,0,0,17,output_window,bf16_state,6.384865193624981e-06,7.73892977878772e-08,4.3528827034492383e-07,0.005372037298098327,8.102852720308059e-05
varlen_mixed,varlen,0,0,17,output_window,fp32_state,5.789845602954813e-09,3.807335216760801e-10,6.669675933084586e-10,0.005372037298098327,1.2415542862008083e-07
varlen_mixed,varlen,1,0,65,output_window,bf16_state,6.40075204352326e-06,4.28966310339446e-08,2.5538742647963356e-07,0.004955434523719193,5.153683804260179e-05
varlen_mixed,varlen,1,0,65,output_window,fp32_state,7.089742369570384e-09,3.3974117298655287e-10,5.975314134821834e-10,0.004955434523719193,1.2058103292901938e-07
varlen_mixed,varlen,2,0,256,output_window,bf16_state,1.0879653525537928e-05,6.557581737882788e-08,3.7118061494727784e-07,0.004098356505529596,9.056816176105532e-05
varlen_mixed,varlen,2,0,256,output_window,fp32_state,8.201010294472955e-09,3.2132779423900445e-10,5.553259535678e-10,0.004098356505529596,1.354996698843894e-07
varlen_mixed,varlen,2,256,257,output_window,bf16_state,3.092088874796957e-06,4.503043815648045e-07,7.283009074550987e-07,0.0024341151251191266,0.0002992056127252631
varlen_mixed,varlen,2,256,257,output_window,fp32_state,1.2719715940245901e-09,2.3708030104689453e-10,3.5308893135009065e-10,0.0024341151251191266,1.4505843528366815e-07
varlen_mixed,varlen,3,0,256,output_window,bf16_state,1.0620891468283121e-05,5.8859298694982434e-08,3.293284648406421e-07,0.00415660109136537,7.923023104737325e-05
varlen_mixed,varlen,3,0,256,output_window,fp32_state,7.619945178310994e-09,3.211515914276205e-10,5.361881868791507e-10,0.00415660109136537,1.289967873012857e-07
varlen_mixed,varlen,3,256,512,output_window,bf16_state,9.278639078240565e-06,6.628244456352727e-08,3.382595352117564e-07,0.0046470791010371415,7.278970894561773e-05
varlen_mixed,varlen,3,256,512,output_window,fp32_state,9.627199402256759e-09,3.2954957694986404e-10,5.805642473833047e-10,0.0046470791010371415,1.2493100176705268e-07
varlen_mixed,varlen,3,512,768,output_window,bf16_state,1.202059998552411e-05,5.752403370126341e-08,3.252667372436592e-07,0.004221471802270285,7.705055309589714e-05
varlen_mixed,varlen,3,512,768,output_window,fp32_state,7.1439266238759735e-09,3.131475784838752e-10,5.376816200230949e-10,0.004221471802270285,1.2736828414533826e-07
varlen_mixed,varlen,3,768,1023,output_window,bf16_state,1.2872932790740192e-05,6.62176980220748e-08,3.721677086418079e-07,0.004223793515457374,8.811219281430894e-05
varlen_mixed,varlen,3,768,1023,output_window,fp32_state,7.940421990065838e-09,3.1147931198082974e-10,5.38639058204424e-10,0.004223793515457374,1.2752495031616085e-07
varlen_stress,varlen,0,0,31,output_window,bf16_state,2.12301065585091e-05,1.35653878068716e-07,1.0246452977040834e-06,0.04189844948116118,2.445544669057014e-05
varlen_stress,varlen,0,0,31,output_window,fp32_state,2.4332516834757456e-08,2.9932419302397955e-09,4.210268282345539e-09,0.04189844948116118,1.0048744844934189e-07
varlen_stress,varlen,1,0,128,output_window,bf16_state,1.6342893082582632e-07,5.829981363542455e-09,1.3574127541893956e-08,0.042117117436661536,3.222947905280463e-07
varlen_stress,varlen,1,0,128,output_window,fp32_state,3.232526971097549e-08,2.9729567464707163e-09,4.157321256847907e-09,0.042117117436661536,9.870858952063748e-08
varlen_stress,varlen,2,0,256,output_window,bf16_state,2.2544700603588375e-07,6.02341502483007e-09,1.4003157877381964e-08,0.04235921041443085,3.305811827080562e-07
varlen_stress,varlen,2,0,256,output_window,fp32_state,2.7446037734191187e-08,2.9738867458565325e-09,4.152343714658696e-09,0.04235921041443085,9.802693851073494e-08
varlen_stress,varlen,2,256,511,output_window,bf16_state,2.1035671084364271e-07,6.173535275468281e-09,1.419193056923204e-08,0.04215858008115855,3.36632081581293e-07
varlen_stress,varlen,2,256,511,output_window,fp32_state,2.911814231398857e-08,2.9527035494877935e-09,4.130726157212975e-09,0.04215858008115855,9.79806755649978e-08
varlen_stress,varlen,3,0,256,output_window,bf16_state,2.4132654720815383e-05,2.1011941340629335e-07,1.2377047841149977e-06,0.04225416800721347,2.9291898112955426e-05
varlen_stress,varlen,3,0,256,output_window,fp32_state,2.757130726505075e-08,2.9569280741935215e-09,4.1437204031482485e-09,0.04225416800721347,9.806654819095831e-08
varlen_stress,varlen,3,256,512,output_window,bf16_state,2.063806460919637e-05,2.032282312284025e-07,1.1560293819284735e-06,0.0421992917027657,2.7394520980851164e-05
varlen_stress,varlen,3,256,512,output_window,fp32_state,3.0283393626096e-08,2.9622503554368827e-09,4.142853760459342e-09,0.0421992917027657,9.817353783186422e-08
varlen_stress,varlen,3,512,768,output_window,bf16_state,3.1167041384505545e-05,2.2108214411330573e-07,1.2574281799157543e-06,0.04262560498609221,2.9499362655991046e-05
varlen_stress,varlen,3,512,768,output_window,fp32_state,2.585040881353251e-08,2.989071239240221e-09,4.197185628035809e-09,0.04262560498609221,9.846630046436307e-08
varlen_stress,varlen,3,768,1024,output_window,bf16_state,2.350455803772772e-05,2.1381747123620298e-07,1.1944952961127696e-06,0.04256371158327455,2.8063701488432875e-05
varlen_stress,varlen,3,768,1024,output_window,fp32_state,2.5608040674085508e-08,2.9741177941986575e-09,4.152954183436481e-09,0.04256371158327455,9.757030176542189e-08
varlen_stress,varlen,3,1024,1280,output_window,bf16_state,2.9115002222024344e-05,2.1915417047952813e-07,1.2451386300735988e-06,0.04234578661601812,2.9404073688941717e-05
varlen_stress,varlen,3,1024,1280,output_window,fp32_state,2.590154957182733e-08,2.960803453208373e-09,4.159631844982092e-09,0.04234578661601812,9.823012340520863e-08
varlen_stress,varlen,3,1280,1536,output_window,bf16_state,2.644364502872587e-05,2.1674637494625937e-07,1.237298430685285e-06,0.042083473454502036,2.94010529340686e-05
varlen_stress,varlen,3,1280,1536,output_window,fp32_state,3.4430725659451156e-08,2.9530429052654112e-09,4.13591103989407e-09,0.042083473454502036,9.827874698521626e-08
varlen_stress,varlen,3,1536,1792,output_window,bf16_state,2.2524964401901548e-05,2.2917347171530757e-07,1.2995810641653465e-06,0.04229185598412132,3.0728872827271526e-05
varlen_stress,varlen,3,1536,1792,output_window,fp32_state,2.7051683892942435e-08,2.9777120944040953e-09,4.1752655020102354e-09,0.04229185598412132,9.872504776280943e-08
varlen_stress,varlen,3,1792,2048,output_window,bf16_state,3.346555665167256e-05,2.109323164935944e-07,1.2147956260381902e-06,0.042553708208148536,2.854735056451722e-05
varlen_stress,varlen,3,1792,2048,output_window,fp32_state,3.2995317339468144e-08,2.986935131039692e-09,4.1829889116303545e-09,0.042553708208148536,9.829904578866669e-08
